,Dependent_count,Months_on_book (Length of relationship with bansk[months]),Total_Relationship_Count (How many products with customer) ,Months_Inactive_12_mon (Card not used),Contacts_Count_12_mon (Number of contacts in 12 months),Credit_Limit,Total_Revolving_Bal (Balance unpaid at month end),Total_Amt_Chng_Q4_Q1(Ratio Q4/Q1),Total_Trans_Ct (Transaction Count 12 months),Total_Ct_Chng_Q4_Q1 (Change in the transaction amount Q4/Q1),Avg_Utilization_Ratio (Credit usage/Total Credit available),Gender_code,Education_Level_code,Marital_Status_code,Income_Category_code,Card_Category_code
307,4,36,6,3,2,21637.0,2030,0.776,23,0.438,0.094,1,2,2,3,0
308,2,37,2,3,2,14543.0,0,0.788,37,0.423,0.0,1,2,2,0,0
309,4,36,2,1,1,9684.0,2475,0.697,31,2.1,0.256,0,5,1,4,0
310,2,36,2,2,2,5007.0,930,0.885,28,1.154,0.186,1,3,1,1,0
311,0,54,3,2,0,1616.0,1047,0.984,33,1.2,0.648,1,2,1,2,0
312,2,40,5,2,2,19116.0,0,0.656,29,0.611,0.0,1,5,2,2,0
313,3,47,5,6,2,2759.0,2223,1.32,42,1.0,0.806,0,2,1,4,0
314,3,38,2,3,3,8249.0,1381,0.798,11,0.833,0.167,1,2,1,0,0
315,2,31,2,3,2,14041.0,2154,1.084,29,1.417,0.153,0,2,2,5,0
316,3,43,5,3,2,5264.0,2169,0.374,27,0.5,0.412,1,3,1,2,0
317,0,54,4,2,1,2420.0,1912,1.256,36,0.565,0.79,0,6,1,4,0
318,4,43,4,2,0,2826.0,2070,0.541,28,0.647,0.732,0,3,1,4,0
319,2,34,5,5,2,12518.0,1539,0.645,33,0.833,0.123,1,3,1,3,0
320,0,56,4,2,1,5876.0,1297,1.012,55,0.719,0.221,1,2,1,1,0
321,3,37,3,2,3,34516.0,0,0.448,13,0.182,0.0,1,2,2,3,3
322,2,38,4,1,2,9648.0,1926,0.549,22,1.75,0.2,0,5,0,4,0
323,2,40,3,3,3,34516.0,2177,1.32,23,1.875,0.063,1,3,2,3,3
324,2,35,3,3,0,3025.0,2376,1.252,23,1.875,0.785,0,5,1,5,0
325,3,26,4,3,3,3265.0,2517,0.952,35,0.944,0.771,1,3,1,2,0
326,1,36,3,2,2,6041.0,1355,0.685,49,0.581,0.224,1,5,1,0,0
327,2,36,3,3,2,2293.0,1823,0.617,22,1.444,0.795,0,4,1,4,0
328,3,36,6,2,2,13399.0,2505,0.627,31,0.824,0.187,1,4,3,3,0
329,3,38,4,3,3,4317.0,2517,0.944,36,1.0,0.583,0,6,1,4,0
330,3,29,5,2,0,3378.0,1069,0.581,16,0.333,0.316,0,2,2,1,0
331,1,36,4,1,3,5012.0,2242,0.816,28,1.0,0.447,0,2,2,4,0
332,4,30,4,1,0,2569.0,1605,0.574,46,0.643,0.625,0,5,2,4,0
333,1,45,3,1,2,3471.0,1785,1.051,24,0.714,0.514,0,2,2,4,0
334,5,31,5,3,3,34516.0,1699,0.771,38,0.727,0.049,1,2,0,0,3
335,1,36,6,3,2,3312.0,1844,0.986,32,0.882,0.557,1,3,1,0,0
336,1,38,4,3,3,2578.0,2462,1.707,29,0.812,0.955,0,2,1,4,0
337,2,44,4,3,2,2902.0,2517,0.821,26,0.444,0.867,1,6,1,1,0
338,3,39,3,2,1,2742.0,2321,1.315,32,0.6,0.846,0,3,1,4,0
339,1,53,5,3,3,2077.0,1571,1.031,38,1.0,0.756,1,3,1,4,0
340,4,40,5,1,2,6265.0,1942,1.027,43,0.87,0.31,0,2,2,4,0
341,2,44,6,3,0,7819.0,1560,0.827,25,0.786,0.2,1,5,1,2,0
342,3,42,6,3,3,2731.0,1692,0.62,22,0.692,0.62,1,2,2,3,0
343,1,36,2,4,3,1438.3,537,0.819,13,0.182,0.373,1,5,1,1,0
344,0,36,3,1,2,16286.0,1710,1.223,49,1.227,0.105,1,3,1,3,0
345,1,39,3,2,3,34516.0,0,0.507,31,0.938,0.0,1,2,1,0,0
346,3,47,6,1,0,2609.0,2439,1.269,34,1.833,0.935,0,3,1,4,0
347,2,45,5,3,2,7567.0,1173,0.541,32,0.6,0.155,1,3,2,2,0
348,5,33,5,3,3,22770.0,2517,0.994,38,0.652,0.111,1,3,1,2,0
349,0,50,5,1,2,3791.0,1648,1.227,34,0.789,0.435,0,5,1,4,0
350,2,39,4,4,2,2702.0,2517,1.019,32,1.462,0.932,1,2,1,4,0
351,3,35,3,1,3,2555.0,2117,1.049,32,0.6,0.829,0,3,0,4,0
352,3,26,5,3,2,2355.0,1090,0.751,29,0.812,0.463,1,2,1,3,0
353,2,42,6,2,0,5332.0,0,0.939,39,1.167,0.0,0,2,2,1,0
354,1,49,6,3,2,1443.0,1375,0.683,38,0.583,0.953,1,5,2,1,0
355,4,39,6,2,3,10741.0,755,1.166,22,1.444,0.07,1,2,2,2,0
356,1,25,3,2,0,7984.0,1503,0.797,39,1.167,0.188,1,5,1,2,0
357,3,32,3,2,2,18584.0,2517,0.703,34,1.125,0.135,1,5,2,2,0
358,0,56,4,1,3,5585.0,1465,1.503,31,0.722,0.262,0,2,1,5,0
359,2,38,6,3,2,34516.0,2165,0.837,32,0.524,0.063,1,5,1,3,0
360,1,43,6,3,4,1438.3,0,1.068,41,1.05,0.0,0,5,1,4,0
361,2,24,5,1,0,2478.0,2031,1.284,31,0.938,0.82,1,2,2,3,0
362,4,46,6,3,3,34516.0,2274,0.788,47,0.679,0.066,1,3,2,0,0
363,2,44,6,2,3,2339.0,1440,0.431,22,0.375,0.616,0,2,1,1,0
364,2,36,6,3,2,2726.0,0,0.844,27,0.588,0.0,0,2,1,4,0
365,4,39,3,3,3,14881.0,848,0.762,23,1.091,0.057,1,6,1,0,0
366,4,36,6,3,3,1628.0,969,0.999,15,2.75,0.595,0,2,1,1,0
367,2,34,5,2,2,3156.0,1644,1.052,31,1.385,0.521,0,2,1,4,0
368,2,41,5,3,0,4745.0,1270,0.93,31,0.938,0.268,0,2,2,4,0
369,2,36,5,3,2,19727.0,1785,0.572,25,0.786,0.09,1,3,1,0,0
370,0,36,3,3,2,22720.0,793,0.685,27,0.286,0.035,1,5,1,2,0
371,4,36,5,3,0,8129.0,1799,0.566,33,0.737,0.221,1,6,1,1,0
372,4,27,6,2,3,3751.0,1521,0.974,30,1.308,0.405,0,2,2,4,0
373,4,36,3,5,3,1594.0,1411,0.817,35,1.188,0.885,0,3,1,4,0
374,1,43,4,2,0,2569.0,1403,0.886,39,0.444,0.546,0,3,2,4,0
375,4,44,6,3,2,18206.0,1586,0.921,48,1.0,0.087,0,4,2,5,0
376,4,34,6,3,3,3104.0,1766,0.828,24,1.182,0.569,1,3,1,1,0
377,3,41,5,3,2,2406.0,1560,0.751,32,0.391,0.648,1,2,1,1,0
378,1,36,5,2,3,24571.0,1955,1.174,28,1.0,0.08,1,5,1,3,0
379,3,36,3,2,3,15534.0,726,0.556,28,0.867,0.047,0,3,2,4,1
380,2,33,4,2,0,12301.0,2250,0.484,29,0.261,0.183,0,2,1,4,3
381,4,26,6,2,3,2846.0,1818,0.711,37,1.176,0.639,1,2,1,3,0
382,2,49,6,2,3,9788.0,1794,0.778,37,0.762,0.183,1,5,3,0,0
383,2,36,4,3,3,7231.0,2381,0.996,23,1.3,0.329,1,3,1,2,0
384,1,48,6,3,2,2324.0,1576,0.728,37,1.312,0.678,0,3,1,4,0
385,2,40,3,2,3,12208.0,1980,0.616,34,0.619,0.162,1,2,1,3,0
386,4,30,2,5,3,5639.0,1547,1.087,15,0.364,0.274,1,4,3,3,0
387,1,46,3,3,2,10021.0,1617,0.578,25,0.667,0.161,1,2,1,2,0
388,0,56,6,1,0,2215.0,1915,0.794,27,0.588,0.865,1,6,1,4,0
389,2,44,3,2,3,2027.0,1480,0.979,37,0.947,0.73,0,2,1,4,0
390,2,47,6,2,2,6363.0,1162,0.644,26,1.0,0.183,1,2,1,2,0
391,3,25,6,1,2,3920.0,2008,0.944,53,0.656,0.512,0,0,2,4,0
392,3,36,5,1,3,9226.0,1233,1.521,29,1.636,0.134,1,3,1,2,0
393,4,49,6,1,1,9376.0,1288,0.597,33,0.5,0.137,0,6,0,4,0
394,1,46,5,3,3,1944.0,1346,1.052,57,0.727,0.692,0,4,1,1,0
395,3,36,3,1,0,9599.0,1554,1.087,38,1.235,0.162,1,5,2,1,0
396,4,28,5,1,2,28202.0,843,0.637,38,0.727,0.03,1,2,1,2,3
397,3,39,3,3,1,24850.0,1662,0.693,25,0.923,0.067,1,0,3,3,0
398,0,49,5,3,3,3805.0,2233,1.095,27,0.929,0.587,1,3,1,0,0
399,1,37,5,2,2,2733.0,1306,0.791,39,0.444,0.478,1,5,2,3,0
400,1,27,6,3,3,12781.0,1253,0.638,21,0.4,0.098,1,5,3,1,0
401,2,40,3,3,3,3106.0,1120,1.045,17,0.7,0.361,1,5,1,0,0
402,3,42,3,3,0,7477.0,0,0.511,32,0.684,0.0,1,0,1,3,0
403,4,33,6,1,3,34516.0,2086,0.986,47,0.958,0.06,1,6,1,0,0
404,2,36,6,5,2,29963.0,2094,0.648,28,0.867,0.07,1,3,1,0,0
405,1,36,5,3,0,6509.0,2033,0.83,37,0.37,0.312,1,2,2,1,0
406,3,34,3,3,3,13450.0,0,0.742,18,0.059,0.0,1,0,1,2,0
407,2,36,6,2,0,27000.0,0,0.61,39,0.3,0.0,1,2,3,2,3
408,4,31,5,2,1,34516.0,1254,0.869,25,0.786,0.036,1,0,1,0,3
409,2,47,5,3,2,6347.0,0,0.466,44,0.375,0.0,0,2,2,4,0
410,1,49,4,3,2,3106.0,1675,0.781,38,0.407,0.539,1,5,1,1,0
411,1,31,4,1,1,2536.0,913,1.059,35,1.333,0.36,1,2,1,2,0
412,3,35,6,3,0,13048.0,1954,1.139,24,0.846,0.15,1,4,2,2,0
413,2,37,3,3,1,2453.0,968,1.081,50,0.613,0.395,0,6,1,4,0
414,3,36,3,2,2,16138.0,1249,1.01,33,0.833,0.077,1,3,1,1,3
415,2,38,3,2,0,8077.0,1965,0.637,26,0.444,0.243,1,4,1,2,0
416,2,23,3,3,3,1929.0,1673,0.835,36,1.118,0.867,0,2,1,4,0
417,2,36,3,3,2,3127.0,2517,0.589,30,1.143,0.805,1,6,2,3,0
418,5,36,3,3,2,8645.0,1454,0.708,25,1.778,0.168,1,5,1,2,0
419,3,49,3,1,3,1438.3,0,0.503,22,0.833,0.0,1,6,2,2,0
420,3,38,6,3,2,2185.0,0,0.727,20,0.818,0.0,0,2,1,4,0
421,3,32,5,2,2,24487.0,2517,0.912,42,0.909,0.103,1,2,2,3,0
422,0,36,6,2,3,2567.0,0,1.636,43,0.955,0.0,1,3,1,2,0
423,3,33,6,3,3,4131.0,785,0.543,22,1.2,0.19,1,2,2,3,0
424,4,37,3,2,2,10790.0,1930,0.75,16,1.286,0.179,0,0,1,4,3
425,3,33,4,3,3,6884.0,1001,0.786,11,0.833,0.145,1,3,1,1,0
426,2,36,5,3,3,13961.0,1299,0.842,20,0.667,0.093,1,5,2,2,0
427,4,30,6,1,0,29801.0,1916,0.781,21,0.909,0.064,1,3,1,3,0
428,3,43,4,1,1,13219.0,0,0.576,24,0.5,0.0,1,3,1,0,0
429,4,46,2,3,3,2536.0,0,0.917,35,0.522,0.0,0,6,1,4,0
430,4,36,5,3,1,9478.0,820,0.64,41,0.864,0.087,0,2,0,4,0
431,4,34,6,1,2,3502.0,1851,2.023,31,0.722,0.529,0,6,0,1,0
432,0,56,4,3,3,10509.0,2388,0.777,34,1.429,0.227,0,6,1,5,0
433,2,36,3,3,0,1491.0,0,0.876,34,0.889,0.0,0,0,0,4,0
434,0,46,6,1,2,9734.0,0,0.785,38,0.9,0.0,1,3,0,2,0
435,2,22,6,1,3,2305.0,1627,0.747,36,0.565,0.706,0,2,1,1,0
436,4,36,3,1,3,14241.0,2081,0.909,44,0.833,0.146,0,5,1,1,0
437,2,25,3,1,2,4789.0,1257,1.134,29,0.933,0.262,0,6,1,1,0
438,4,34,4,2,3,23138.0,1727,0.693,39,1.438,0.075,1,1,0,2,0
439,2,38,6,1,3,23008.0,2280,0.674,36,0.636,0.099,1,6,2,3,0
440,1,36,3,1,0,3131.0,2517,0.602,40,0.481,0.804,1,6,0,3,0
441,3,53,5,3,2,5798.0,1794,0.564,45,0.452,0.309,0,2,1,4,0
442,3,36,5,2,3,6880.0,1390,1.205,35,0.944,0.202,1,2,2,1,0
443,3,41,3,2,2,34516.0,1531,0.862,29,1.071,0.044,1,2,3,3,2
444,2,34,6,2,1,2075.0,1469,1.322,49,1.13,0.708,0,0,1,1,0
445,2,44,3,3,0,4589.0,0,0.845,37,0.37,0.0,1,2,1,3,0
446,1,40,1,2,2,2317.0,0,1.005,19,0.727,0.0,0,2,2,4,0
447,2,45,1,1,1,1981.0,1518,1.019,25,0.923,0.766,0,5,2,4,0
448,1,47,3,2,1,6038.0,0,0.741,30,0.875,0.0,0,2,2,1,0
449,5,32,5,3,2,14910.0,877,0.772,26,0.625,0.059,1,6,2,3,0
450,3,39,3,3,2,29659.0,1143,0.512,21,0.615,0.039,1,3,1,3,0
451,2,42,3,3,2,4320.0,0,0.967,21,0.5,0.0,1,2,1,2,0
452,1,36,6,1,3,11213.0,0,0.563,23,0.643,0.0,0,6,2,1,0
453,3,29,5,1,2,26181.0,0,0.913,35,0.75,0.0,0,5,0,5,0
454,4,31,3,1,0,5773.0,0,0.67,39,0.5,0.0,0,3,2,4,0
455,2,36,1,3,3,4503.0,0,0.659,20,0.429,0.0,1,5,1,3,0
456,3,36,6,2,2,29770.0,1565,0.674,42,2.0,0.053,1,5,1,3,0
457,2,28,5,1,1,5014.0,1910,0.863,25,1.5,0.381,0,4,1,4,0
458,1,47,6,1,2,3445.0,1074,0.67,31,0.632,0.312,0,3,1,4,0
459,1,50,6,2,2,23412.0,1078,0.79,50,0.786,0.046,1,2,1,3,0
460,0,46,4,1,2,3044.0,1611,0.74,36,0.714,0.529,0,2,2,4,0
461,1,29,5,2,1,14596.0,2192,0.898,25,1.083,0.15,1,6,2,2,0
462,4,36,3,2,2,3864.0,1654,0.491,42,0.235,0.428,1,5,2,4,0
463,3,29,2,1,3,17030.0,1911,0.528,25,0.562,0.112,1,4,3,3,0
464,3,44,4,2,3,23090.0,839,1.326,24,1.0,0.036,1,2,2,2,0
465,2,36,4,2,0,29205.0,1208,0.957,43,1.048,0.041,1,4,3,3,0
466,2,49,5,2,3,14035.0,2061,2.271,30,1.5,0.147,1,2,1,2,0
467,2,24,2,3,2,2962.0,2517,1.046,31,0.409,0.85,0,5,2,4,0
468,2,30,6,3,0,18578.0,1385,0.565,54,0.421,0.075,1,6,1,3,0
469,1,46,5,3,2,2201.0,1138,0.675,32,0.6,0.517,1,5,2,2,0
470,0,25,4,3,2,2061.0,1483,1.362,60,0.622,0.72,0,4,1,4,0
471,5,23,4,2,2,24602.0,1660,0.588,44,0.76,0.067,0,1,1,5,0
472,2,29,3,2,2,15911.0,896,0.954,33,0.833,0.056,1,5,0,0,0
473,2,50,2,2,3,16867.0,0,0.885,14,0.4,0.0,1,0,2,0,0
474,3,37,3,3,0,2783.0,1526,0.942,54,0.688,0.548,1,2,1,2,0
475,3,47,3,3,2,2972.0,0,1.035,25,0.562,0.0,0,4,2,4,0
476,3,36,5,3,2,5124.0,2235,0.542,42,0.355,0.436,0,3,2,1,0
477,1,53,6,6,2,2880.0,2362,0.89,26,0.444,0.82,1,2,1,1,0
478,1,46,4,1,0,5579.0,0,0.481,35,0.667,0.0,1,3,2,1,0
479,4,44,5,1,3,12010.0,2149,0.801,35,1.5,0.179,1,6,1,2,0
480,2,36,6,3,3,34516.0,1597,0.858,51,1.217,0.046,1,5,0,3,0
481,1,29,5,2,2,4394.0,885,1.04,32,0.684,0.201,0,2,1,1,0
482,4,35,4,3,3,18325.0,723,0.815,33,0.65,0.039,1,2,2,3,0
483,4,37,5,3,2,3773.0,1972,0.783,25,1.083,0.523,0,4,1,4,0
484,1,29,5,1,3,21684.0,1748,0.715,24,0.6,0.081,1,2,2,3,0
485,3,40,4,1,2,1919.0,774,0.965,33,0.737,0.403,0,3,0,1,0
486,3,33,5,3,2,9995.0,1713,0.96,38,0.462,0.171,0,2,2,1,0
487,2,35,3,2,2,11910.0,2098,1.16,39,1.294,0.176,1,2,1,3,0
488,3,36,4,2,0,2279.0,1529,1.26,32,1.286,0.671,0,0,1,4,0
489,1,48,3,1,2,3539.0,0,0.781,23,0.211,0.0,1,0,2,1,0
490,3,36,5,1,3,30579.0,1351,0.759,19,0.727,0.044,1,3,1,3,0
491,3,42,4,1,0,24480.0,1923,0.505,32,0.778,0.079,1,3,2,3,0
492,1,52,6,1,2,17561.0,0,0.94,33,1.2,0.0,0,5,0,5,0
493,0,40,3,1,2,1638.0,0,0.75,51,0.545,0.0,0,0,1,4,0
494,1,36,3,3,2,2947.0,2216,0.76,53,0.606,0.752,1,2,1,2,0
495,4,42,6,1,0,5738.0,1112,1.519,48,0.655,0.194,1,3,1,3,0
496,4,34,5,2,2,33304.0,1833,0.428,29,0.381,0.055,1,6,3,0,0
497,1,48,6,3,3,7251.0,1603,0.591,36,0.8,0.221,1,0,2,1,0
498,1,34,6,2,0,2885.0,1895,0.387,31,0.632,0.657,1,6,1,5,0
499,1,36,6,2,3,2641.0,1257,0.891,39,1.053,0.476,0,0,1,4,0
500,4,35,6,3,0,2801.0,2043,0.583,46,0.643,0.729,0,2,1,5,0
501,1,45,3,3,3,16794.0,809,1.566,33,0.941,0.048,1,3,1,3,0
502,3,41,4,1,3,9336.0,1672,0.696,39,0.625,0.179,0,0,0,1,0
503,5,43,4,1,0,2763.0,2517,0.938,31,0.824,0.911,0,0,2,4,0
504,3,36,5,3,2,17391.0,1044,1.08,27,0.688,0.06,1,5,1,2,0
505,1,36,3,2,0,3198.0,2493,0.665,44,1.316,0.78,0,3,1,4,0
506,4,26,3,3,2,5100.0,1786,1.06,63,0.575,0.35,1,4,2,3,0
507,3,39,3,1,2,3955.0,2517,0.484,25,1.083,0.636,1,4,1,2,0
508,1,48,5,3,1,3140.0,1985,1.346,41,0.864,0.632,0,3,1,4,0
509,3,36,3,3,3,4028.0,710,0.731,22,0.833,0.176,0,5,2,5,0
510,2,32,5,3,3,2264.0,0,0.479,28,0.333,0.0,0,5,2,4,0
511,3,44,5,2,2,21620.0,2008,0.691,33,0.5,0.093,1,6,3,0,0
512,2,45,3,2,0,6385.0,1535,1.138,47,0.88,0.24,1,3,2,2,0
513,4,31,4,2,3,2375.0,1658,0.638,28,1.0,0.698,0,2,2,1,0
514,2,13,3,3,3,1963.0,1721,0.68,37,0.762,0.877,1,2,1,2,0
515,4,37,6,2,2,4256.0,1084,0.63,29,0.381,0.255,0,0,2,4,0
516,1,49,5,1,0,5097.0,1152,0.94,45,0.607,0.226,0,2,1,4,0
517,1,45,3,2,3,3228.0,2517,0.949,33,1.357,0.78,1,2,2,2,0
518,1,41,6,1,3,20231.0,977,0.893,36,0.714,0.048,1,2,3,1,3
519,1,39,3,2,3,27512.0,2137,1.048,25,0.562,0.078,1,6,2,0,0
520,3,47,5,2,0,1929.0,1540,1.142,50,0.786,0.798,0,6,1,1,0
521,0,13,6,3,2,2585.0,2019,0.525,40,0.481,0.781,1,2,2,4,0
522,1,47,3,3,3,12151.0,1799,1.022,14,0.556,0.148,1,0,1,3,0
523,3,42,3,2,2,34516.0,2113,0.618,31,1.214,0.061,1,3,2,3,1
524,4,31,6,3,1,34516.0,1013,0.575,37,0.85,0.029,1,3,1,0,0
525,4,32,4,1,2,5504.0,0,0.62,32,0.684,0.0,1,5,0,2,0
526,4,28,4,1,2,10021.0,1203,0.93,40,1.0,0.12,1,2,1,3,0
527,0,49,5,3,0,3558.0,2318,1.265,31,0.824,0.651,0,6,1,4,0
528,3,44,4,3,4,19853.0,1513,0.802,55,0.41,0.076,1,3,2,1,3
529,1,31,6,3,2,4969.0,838,0.591,32,0.455,0.169,0,3,2,1,0
530,3,40,3,2,3,3117.0,1603,1.167,37,0.609,0.514,0,2,0,4,0
531,2,41,4,2,0,21526.0,2332,0.755,37,0.609,0.108,1,0,2,3,0
532,0,51,4,2,2,5504.0,1412,0.722,38,0.462,0.257,1,3,2,2,0
533,0,53,4,3,2,5512.0,1124,1.391,49,1.579,0.204,0,6,1,4,0
534,2,39,1,2,3,1438.3,0,0.644,22,0.692,0.0,0,1,1,5,0
535,3,28,5,3,0,7262.0,1466,0.512,28,0.556,0.202,0,1,3,1,0
536,3,40,6,3,2,7319.0,1692,0.701,29,0.611,0.231,1,3,1,0,0
537,2,25,3,5,3,1438.3,0,0.676,27,0.421,0.0,1,2,1,2,0
538,4,30,4,3,3,7712.0,1387,0.861,39,0.56,0.18,1,6,2,2,0
539,1,37,6,3,0,2053.0,0,0.865,28,1.154,0.0,1,2,1,2,0
540,2,32,3,1,3,12804.0,2517,0.892,37,0.276,0.197,1,3,1,1,0
541,4,36,3,3,2,26443.0,1601,0.493,36,0.333,0.061,1,0,1,3,0
542,4,36,6,2,0,3125.0,1928,0.412,46,0.533,0.617,0,2,2,4,0
543,2,48,6,1,2,4930.0,2259,1.134,53,0.606,0.458,0,4,1,4,0
544,2,36,6,3,3,9476.0,0,0.605,27,0.929,0.0,0,0,2,4,0
545,1,37,6,3,3,11722.0,1667,0.566,35,0.25,0.142,1,2,1,3,0
546,2,33,4,1,3,13301.0,0,1.058,50,0.515,0.0,1,2,2,0,0
547,1,47,4,2,3,1438.3,0,1.337,27,1.455,0.0,0,6,1,5,0
548,2,37,3,3,1,1438.3,0,1.004,28,0.273,0.0,0,4,1,4,0
549,1,36,3,2,3,6705.0,0,0.749,18,0.5,0.0,1,3,1,2,0
550,2,31,4,2,0,22718.0,0,0.791,37,1.176,0.0,0,5,1,5,0
551,4,28,4,2,2,23981.0,1788,0.631,34,0.308,0.075,1,6,0,1,1
552,2,56,4,2,4,2318.0,1010,0.81,35,0.591,0.436,1,6,1,4,0
553,1,29,4,3,2,19324.0,1040,0.904,50,0.852,0.054,1,0,1,2,0
554,2,34,5,3,1,5331.0,1993,0.777,39,0.625,0.374,1,2,2,1,0
555,4,31,5,2,0,15700.0,1276,1.389,48,0.778,0.081,0,6,1,5,0
556,4,30,6,2,2,17625.0,894,1.285,39,1.053,0.051,1,2,2,2,0
557,2,34,6,3,2,17438.0,0,1.078,37,0.85,0.0,1,2,1,3,0
558,4,25,3,3,1,1962.0,0,0.684,27,0.688,0.0,1,0,3,3,0
559,0,56,3,3,2,8077.0,0,0.749,16,0.333,0.0,1,3,1,2,0
560,0,13,6,1,2,3290.0,1616,0.466,54,0.35,0.491,1,2,2,1,0
561,0,53,5,3,2,2402.0,1728,0.652,53,0.606,0.719,1,5,2,4,0
562,3,42,6,1,0,9256.0,1999,0.812,37,0.762,0.216,0,1,2,4,0
563,0,36,6,3,3,3674.0,895,0.658,48,0.371,0.244,1,2,1,2,0
564,2,50,2,5,3,6462.0,0,0.856,17,0.214,0.0,1,0,1,1,0
565,0,48,4,2,2,1638.0,0,0.533,44,0.63,0.0,1,2,2,1,0
566,4,38,3,3,2,4335.0,2480,0.543,36,1.118,0.572,1,2,2,2,0
567,4,32,5,3,2,3233.0,1034,0.759,29,0.706,0.32,1,3,2,2,0
568,4,36,1,3,1,11862.0,2517,0.766,16,0.231,0.212,1,6,2,3,0
569,2,24,4,2,0,34516.0,1938,0.426,45,0.406,0.056,1,5,0,0,3
570,4,38,6,6,2,19802.0,1961,1.125,58,0.706,0.099,1,5,1,0,0
571,3,36,4,2,2,24869.0,1729,0.408,36,0.5,0.07,1,0,3,3,0
572,3,36,4,2,1,3624.0,1975,0.708,23,1.091,0.545,1,3,3,2,0
573,1,36,4,1,2,6175.0,960,0.709,59,0.405,0.155,1,6,1,3,0
574,1,48,5,1,0,10953.0,1945,0.886,29,0.526,0.178,0,2,2,1,0
575,4,28,6,2,3,11338.0,0,0.695,24,0.5,0.0,1,2,1,2,0
576,2,35,3,2,2,5544.0,1184,0.85,38,0.652,0.214,0,1,1,4,0
577,4,36,4,1,1,19665.0,706,1.317,58,0.349,0.036,1,1,1,2,0
578,2,43,6,2,3,2927.0,1412,0.763,26,0.857,0.482,0,3,1,4,0
579,3,33,4,3,3,5146.0,1618,1.073,44,0.76,0.314,0,0,1,1,0
580,1,44,5,3,3,1704.0,0,0.701,17,0.308,0.0,1,0,1,2,0
581,1,46,2,2,3,1438.3,0,1.037,18,1.25,0.0,1,3,1,2,0
582,4,36,6,1,3,2974.0,1170,1.297,45,1.143,0.393,0,3,1,4,0
583,1,49,1,2,2,5472.0,788,0.526,14,0.273,0.144,1,6,1,1,0
584,2,38,3,1,2,2736.0,1822,0.593,25,0.923,0.666,1,3,1,2,0
585,2,37,6,2,1,1438.3,862,0.65,40,0.212,0.599,1,2,1,3,0
586,2,45,4,3,0,5406.0,1782,0.976,29,0.812,0.33,0,6,1,5,0
587,2,44,5,1,1,34516.0,2174,0.426,50,0.515,0.063,1,2,2,0,0
588,0,36,6,2,2,1976.0,1311,0.995,43,0.536,0.663,1,2,1,4,0
589,4,40,3,1,1,8714.0,2252,0.831,38,0.652,0.258,1,5,1,3,0
590,4,41,4,1,1,8693.0,1378,0.799,45,0.452,0.159,0,1,0,4,0
591,1,36,6,1,2,9247.0,710,0.735,30,0.5,0.077,1,5,1,3,0
592,3,33,6,5,0,7717.0,1430,0.822,37,0.85,0.185,1,3,1,4,0
593,4,38,3,4,3,4908.0,0,0.993,21,0.75,0.0,0,5,1,4,0
594,3,38,6,1,3,7222.0,0,0.685,18,0.5,0.0,0,1,1,4,0
595,0,48,6,2,2,21740.0,0,0.676,54,0.543,0.0,1,5,2,3,0
596,3,44,3,2,2,2323.0,0,0.737,15,0.5,0.0,1,5,1,2,0
597,4,29,4,2,2,7788.0,0,0.296,30,0.429,0.0,1,6,0,2,0
598,1,36,4,1,3,1438.3,361,0.963,22,0.692,0.251,0,6,1,4,0
599,2,36,3,2,2,23700.0,1314,1.487,28,0.647,0.055,1,6,1,0,0
600,2,40,6,3,1,11710.0,693,0.914,50,0.429,0.059,1,1,1,3,0
601,0,45,3,2,2,2278.0,845,1.328,45,0.8,0.371,0,3,1,1,0
602,0,22,3,3,0,4048.0,1113,0.717,45,0.607,0.275,1,5,1,1,0
603,2,24,6,2,2,3663.0,1853,0.963,35,1.059,0.506,0,2,1,4,0
604,1,36,2,2,3,1438.3,0,0.672,17,0.214,0.0,0,2,2,4,0
605,1,28,4,5,2,3518.0,1575,0.625,60,0.579,0.448,0,0,2,5,0
606,4,36,4,1,0,1717.0,0,0.619,29,0.381,0.0,0,2,1,4,0
607,1,45,3,2,2,16813.0,1185,0.552,46,0.643,0.07,1,2,1,3,0
608,3,25,4,2,3,16434.0,2104,0.955,37,0.85,0.128,1,4,1,3,0
609,3,45,4,2,3,21872.0,1118,0.658,31,0.409,0.051,1,2,2,2,0
610,4,41,5,2,0,15897.0,1437,0.584,43,0.387,0.09,1,3,1,3,0
611,4,46,5,3,2,4271.0,1150,1.064,50,0.724,0.269,0,6,1,4,0
612,3,29,6,1,2,7361.0,1309,0.504,34,0.7,0.178,0,2,2,4,0
613,0,36,4,1,3,1438.3,479,0.553,37,0.37,0.333,1,0,2,4,0
614,3,33,6,3,3,8628.0,1077,0.872,58,0.415,0.125,0,2,1,4,0
615,2,44,4,3,3,18750.0,1705,0.807,36,0.895,0.091,1,0,1,3,0
616,3,36,4,2,3,21242.0,819,0.499,37,0.542,0.039,0,2,1,5,0
617,0,56,5,3,0,2961.0,1570,0.908,57,0.781,0.53,0,2,1,1,0
618,3,29,4,2,2,11327.0,1528,1.142,38,0.727,0.135,0,3,1,5,0
619,3,40,6,1,3,8308.0,2517,1.455,37,1.056,0.303,1,3,1,2,0
